authorChannelId,Count
UCoQ-XPWvitGYAdj9EBfz2IQ,48
UCjvNp3Hnw7mWYyx0uYIRNcA,48
UC6Obv1uEZ2lNHQhPkVJH71w,48
UC3G-o2ssi1z4Yd7gGct8urg,48
UCL70Alve5osEK2tnkYX6PoA,48
UCXOo88a-W4uv0GY_a6-6ndQ,48
UC-TfyeRs4KrS_6Y5Muk5AOQ,48
UCQ_bhlBh7KG6vceMDaxiSmQ,48
UCauc5glbBA1ZwapyMbnCC3w,48
UCQaSn6gO_9KExfLtbhmSIig,48
UCoPOYBxGuCLl6kWyoocD8pA,48
UCKTNN9jCrq_aBuTlpcd7C0Q,47
UCUPyJt1A0u89NoUAmWB2OxA,47
UC4EjG_G5V601KHlXfOSUIoA,47
UC7nbRfavbNtDZ8QKF2RII_A,47
UC1HRE1ck4ELcngXDRj5VoxQ,47
UCUJTmPIzUGmWds_rP_WMTkw,47
UC5k28fxPSD_EDQDS77xja8g,47
UCgJR1-ThEYSToD5a5vBo9vQ,47
UCoDc2pEljHjFB1hnekPPR3w,47
UCw_BgeRdJr6JCeUsdFL-isg,47
UCh1AZwOUrf6bA4hWw6t4AEA,47
UCoBLFvOoGblYqnmyGZGCW_w,47
UCxWvjByVFfLUY2_1kUH162A,47
UC-8Crd82TxcFbXNu9loIOOw,47
UCh56AQIyadGJy5nsxc1g2TA,47
UCvvHiMH1TIBQopoJaDn65JQ,47
UCyU4II7GEYlUCzFHGFK-P9A,47
UCDFKezF0lzpguPvp9WR5UcQ,47
UCQjU-BI8fsXSoTha21jfMOg,47
UCsw4CcmQMva6M5TJmnAL9qQ,47
UCDVVhRHUu6FNSNa7IT5dTTA,47
UCP0BSumnOZrCNGvib9TVPdw,47
UCAt70ET144ZiIkMcCMQK7xg,47
UCzEmRJQ74T32BRPTLaQ0QWw,47
UCAQinpYVuPWDl8mif6bllSw,47
UCQEAXaDHqNTAMDfYv9weJyg,47
UCbJ0dW_BXTSTyJbpYPtLBYA,47
UCEuhD_Qt7QKn1bP__AxAH3w,47
UCBAaDuya2IV7ipAXMYkMdug,47
UCXUaYodSJI4eAtNR4omM2vQ,47
UCSWYd7bf0cbUX24JtGw6jKQ,47
UC_-MDGoCMKkmcUR2fSa15ug,47
UCMlbMsSdXOFsVZAiZW5n22w,47
UCXfgw-Om4rn3YKOTls4FNfA,47
UCYZL3AYyBQslo5g5mVoLrfA,47
UCqymomlNwIx5P42A276vHCw,47
UCpFFwFp_7jgrCYTF3IRlUuA,47
UCtrHXDYgpfpkYM2Og5e5POQ,47
UCPlg06oDhtEbawMhBqv_r4g,47
UCZcGdZ1l09F4WpfpfljcLiA,47
UC4QQSsW6XKI_t4wTJQYD8rA,46
UCk1FtldcNGUC16QXJhq-yGQ,46
UC5QacWxpIWnxLAZNXjCyKgg,46
UCN4uJBjz6EuEBVy9hpOMBiw,46
UCAWBBHVhuXgDYpF9x22kDTg,46
UC97bpo5YfFWXPhgl7wgz-7g,46
UC9Dlfcw81fCtsCLj6h2MCOw,46
UCpugcQ3iXIONR4v361DbXzw,46
UCB9TJ0oK-cfg-EmXZ8CQ3ig,46
UCm_Zi42njHZQDuDqKoj2rmQ,46
UCssnQFGY4V5IP-ylHApDtuA,46
UCQMHga_2I-LyBeSAFXS5EuQ,46
UCdJIIhiv5ftXE5YFI7T09zQ,46
UCexmvjQdCsO0fssJZywjTZg,46
UCQ1GfKZCSHENbqzRQFv1bGw,46
UCsR8VQXffY1NbtP_qJnGaGQ,46
UCS59xV1_jKHSIWBklhAhsqw,46
UCh7aKhxTJtnCzeY0JKG_kLQ,46
UCeFRq7BM1xerrHy10CKOy5A,46
UC2Ji2R2qKb3hkfx2g7hBvkQ,46
UCDUih9DzWEU5JU1zS8xvKdA,46
UCaLpofO3fO26fWFbHAhAbnQ,46
UCwYpFDodHPyP_fdTva4iaMg,46
UC_bWb44MHWHz7TShRAAfg0g,46
UCSYVFnZFuSYNGs-WtclfEdw,46
UCcENbPv5U0bAcGRb5PmW6zA,46
UCtRzVDQ9ANXgiJnHw-T1M5Q,46
UCUmJlqfIMRvfNLh9reoZMag,46
UCQWwqBSFUfKiUU2RdK7pmVw,46
UCc33RF7eeWcwVVkmI0mg-zw,46
UCMD3mQwgbHua_tNfYt5G9Cw,46
UCbxxHc2tLv1RF783tkW0pbg,46
UCVg5JuCMjBt76WKAtyuQ-pQ,46
UCf0d5jUYB57RJaWgJo_cIcQ,46
UCeVyAYotJXw6E1jZlC3bTZQ,46
UCQOoIKv1KoMnpMRqHI688Uw,46
UCxg003sZHIhudKHFeJCOaMQ,46
UCZt8n0PKZNwXvirXZucFBdQ,46
UCyT7JnQc_ztdcyd7ANj7v1w,46
UCryZwFTu0kZJTND8MsPb2SQ,46
UCvBhJ6hZ6egL0IZEIqZY6tQ,46
UCQnxhO_i8l6lo1U39UUvJpw,46
UCglRxgpzmg8ju08tAVh5PYQ,46
UCSjlF3nbkX8qgK6jciGWWmw,46
UC3toKeDpJImaM_eCNBT4haQ,46
UCXtVuw0T9PZUHSOJZlm2Rww,46
UC3mozhy-hwmr9OiruuqGWiA,46
UCfaCeas7hqQUStwkmPjhEqw,46
UCGPiv4SFMaRuDA1C5OBkA0w,46
UCTW5u0BZ4KX3d6zPT-xvvVg,46
UCyGArwVh-VzrwO1-sblWsuw,46
UCfZcs9pu6btFM-stZXS5m9g,46
UCu_AMMs4VHhk4YL4cjQRvpA,46
UCY2DLLgCK2ae5mh0USRkqtA,45
UCt4FEQswXCBfdb3cxFoJ95g,45
UCaasLNAA9Pf8JLs-VSNMrzw,45
UC-SOL8XL3hPBxGQSG-thncQ,45
UCHSBs_P0SmxlgpIYgoRSoQg,45
UCOnAbhT0gM975XNlU7hMPFg,45
UCt1ajl9nQcfqUiyHOid4Stw,45
UCadSQT4Z_RIw1zvrgokmd4A,45
UCu-qZoTdq4XolezR-8Z0Yjg,45
UCNcxfmaNXeMxKBa8VMR6XIg,45
UCaUHEaD1Mo05ZS3UTuIeTIg,45
UCkI7OvTd12nPQqqPGfBEwjA,45
UC9ZmL7Yk-ZJ8nUWnCWio_OA,45
UCFWVFMf1gUEvnnJEZ3MqQcA,45
UCHiREeLyBTF1UJgwN14wqzA,45
UCFhisiriIaKwo8J06sEyLQg,45
UC16FxqcgCNDDEoWTbUPMNfw,45
UC_wdGOjZMPY25iiDS9mbMeg,45
UCG2cP4ZQVVj6urpLFPO7grg,45
UCG9w-m3EbfKHrV2_y5RcIOw,45
UCGWKDkyJtEp0WyCyCbgtSmw,45
UC9iJcuH1YJja-gnpCGBEINw,45
UC1NykwgCSPZSudxDXX3DhMw,45
UCFItcxxd_xcwGArdEnThlVw,45
UCa_FLgIyZu54_3p9xnW-eCA,45
UCw3QJisn07-iB_Y9uFF8oUg,45
UCKf36QQmk0_2FZlxVEYvXaA,45
UCQ8VxibvQR7xgw2u6W44U5Q,45
UCKIMP5eAqDtKz7UF8ZpoNtA,45
UCxNOF4gztmvoQZLdI_Z0_pg,45
UCE7QTf_nYREJ4aGPpmaYuSA,45
UCnwIl1bD4Zhupatuvt95zqg,45
UC0RW1h5dtUmosPZyfEpbooQ,45
UChqG9gZUJ-XY_eSArs4UP6g,45
UCx-CaEXKuPi-_onfWLHYiUQ,45
UCT8BZO8ADpsXz99dneCepPA,45
UC4W7igCtIDSApOCqZyUaGFg,45
UChcdJSqMRy160lDsVh49-Kg,45
UCSt7AV80y0E3fqQkA7L-CQA,45
UC-GKBU4xp5TFuD2EUz7DvKg,45
UCoGkERWEM6CcaJsvW-hvOpA,45
UCNAnieGzBqZvsxIMXjC8zqg,45
UCoeG3GmfeB3mC1LWyV_Bs1w,45
UCVFYNKkL_fECKGmE9u4s-6A,45
UCcE9waWfCumH8GL9attIvPw,45
UCswkRL18VURC5vIG5nlzb6w,45
UCjS_GWw90MkBFeqsZURc1zA,45
UCQFzY_q6q5nRMfDaSJQw-yg,45
UCUQZ1xtquYRYISQjIXHPnkQ,45
UC7Q8zLoNfPItRbvr5hNz8AQ,45
UCDtAZylxqDEvtyvrEEceFMw,45
UCp1z12LW_jR6Q9io-LS2V5A,44
UCX-iPyIUkYf9E-AS9DDaWLQ,44
UCv85Bt0vK74C9b7i3ywX1fQ,44
UCKm5I9-RStjmhTckLRbhnbQ,44
UCwr8g6316mq72CdtR7AVcDQ,44
UCHTH0_mY45suXvgQ3ZFiohQ,44
UCYBjC4Bo7k_vQo4_ZyDxWeQ,44
UCy1mq2E-Px0uXOaoardV_pg,44
UCv3kv6f6jIy-Bkiw7N7McPw,44
UC0xhOvYsHSWaHjFbqlvc3WA,44
UCUsy4y9ri2nqRTVM7VJrY9A,44
UC0IaJ3B9tBsw749bOPUDbeQ,44
UCyAsVA7YnJThAmRcHzRJ6MA,44
UCvKRwj-YC9a5qkxyZQtjJjw,44
UCmpjuKXbz-3EmOxDfHHNXaA,44
UCTUfRW-hpS3BzdFD7kG8mgQ,44
UC7oGPGdetsfTZtQvID8SW0A,44
UC6Y9Gxno0oUU90whnDDL3Rw,44
UCocUz7x1riDOvI7v4-G4iaw,44
UCO7j2aod_sXP1it9ss3VU8Q,44
UCJ0bzCVW9HIgvew78fHf7rg,44
UCntYZK7k1FBvKaLzB8jZIuw,44
UCJpFYaV4l3oaLsxGlulbP8Q,44
UCURyunGod2w8iI48sDov0rw,44
UCLaNwISsppB3wgSBRwJzUJQ,44
UChPhetW5F1m43R8EOG6Bv-Q,44
UCYCeDaFYnHhpy89bKQi8dlg,44
UCeR-dx3Y_-PbidwQU0iOBwg,44
UCOrGyG0vE0UBUIV5O8uj6LQ,44
UCjrlHqtxvTK3kb2vszbyP0A,44
UCjpqajbPkSi1w7bk8AKKDyQ,44
UCDzv30dINWbf7S0HN8wd03A,44
UC-mKsdcvmdit2wJPMSTkONw,44
UCDewrERD0w_jTqSKjC7qTnw,44
UCDcH2zS0oa7uZiIYTHGV4-A,44
UCqexblNnJFDr92IE6AZtOsw,44
UCs_tVW8AcMQVJdQ8OICPVQA,44
UCqtp30hS5Dqury-dhp09ExA,44
UCbpOtDhqxMnfx0Cr0aVr5AQ,44
UC4drhXj91eWAOp-kfvw5Ghw,44
UCBR6USHsqDQMSw6epbR_gXg,44
UCBUOcGGhbrbIaoGf4gu5VUA,44
UC3pV-wIvvFt6cF3wVCX0MsQ,44
UCfrOy5f-AC5dF-9_awrLadA,44
UCs3tmghahtIGKHrc8EyVwKw,44
UCrvQJ9p5awZ8C4jEpMvGTYw,44
UCh6la3LkH_qObxZySJKpvTg,44
UCC0hAtfRZysyXSNWcp9xIpA,44
UCqDpFs00ZL6BNZjOAmmY8Lw,44
UC4heH7SVztVcXVOtRYbLdJg,44
UCAX2v2IurxzPHonyXIzrPLA,44
UCpNnf_wp6mbndPIbExj95GA,44
UCZEOT74sPgswPc4rTyFxJUQ,44
UCZ8pqJ0sWVgFPzW4pFdG5hQ,44
UCpzRbnPpS-2kqdJQwx0Xfmw,44
UCGoaiuXKxz3hu4KEhKrXdaA,44
UCZwzm_TLXDdXO_ArMeh9Q1w,44
UC-fZWPuqpPu2pIQIKIFj_hA,44
UCROmAIexNcb4BilUqHDItGg,44
UC_JEcPkt_VpUm8t07GLsriw,44
UC_V8agD2ol5oD7KMwBEdb0g,44
UCLtS2lPt4czyC8i7vHwYNSA,44
UC_hOP0qtE8ijuOEQndzXO6Q,44
UCOlyatWZpyWoyoIXkPUdADw,44
UCErhwB87UtLfpaYxLy_iVhw,44
UCxp9dwebCftG9pQkBobo1wA,43
UC4b1nsThgRSnuQnn9unMCKg,43
UCrsMSBILpcGKLsQHxnZfj8A,43
UCv4j5zrMBjBJGZieqbh8dBg,43
UC46ZaB8Hb8TIG119W8aXvGQ,43
UCxVx4vrGFkSfcvrzEZEPWew,43
UC-D-S98olXhFkhZGnQ3ghzw,43
UCrEV0ynYJF-IhTrJhv8LHOQ,43
UCyx7iTACToOiDp-p_QopJyg,43
UCuLilYOWvoBZR0weSZYGzQQ,43
UC-Vzt_pk4en9ao2iYgRu99g,43
UCsQl1gbSNWwNO9mCYuvns3w,43
UCz-kG8k-nh38YuiNIDD6xeQ,43
UC1g9UvtFZsddujCeMJ_lWDA,43
UCsW_CvjSBsSTp44twYw26Bg,43
UC2BD5Y60YrxOCyjlP3EEyng,43
UCv9-tctlR0U2X0RG5wYlBlQ,43
UC5DrSeh9YMbo1g5gDbr3qOQ,43
UCsc3s9_rVEP6tBW1crEvB3g,43
UC3dGAXWfhq6MDjyda8eADiQ,43
UC5bPpYyRRvFhxx7gemBs1bw,43
UCy_EFuaN19aqqLdInPKFIuQ,43
UCNzBkKhM9lBgCke0rymWo2g,43
UCKg0_JmcYGGTHxsh4v8U9Pg,43
UCVZlapd_aLtMSPqBNJo_IGA,43
UCcNO_e_solHLHpYIteXUoDw,43
UCc_H3SewjnnzDRKNoVrbfow,43
UCPXzx9RJla-U6qKVQJHy6Og,43
UCZaDJ3mlDOHTyMxNG5r2feA,43
UCkwsmKPUyaVJYI2UgkAGhKw,43
UCkuL6DtdeVH_C1Yjv9AuKQA,43
UCHs_GrGN0Pz8tZqyWEpnU8g,43
UCZtNGmGtP3P-sNN-bMkwHyw,43
UCiW8FSi2d0-AQKRDftOGUcQ,43
UCMNFNShD0aO6gamolGFRc2w,43
UCDUpTuNmcb2Stq3py3jid2Q,43
UCdgR7xrV9_vnOYQTN3orWhg,43
UCk7vuoF9Fd1HXng0k4rgwYw,43
UCe-W0d9Zgxb6K2Rwrsttq1A,43
UCQgvUwqiBR06mNZAgxplbhw,43
UCk1_NY5ljXSFLoczEOtvhNg,43
UCk0Ikgv3B4DnoTclcNJZXYA,43
UCGXYGCh8GaAXWkaSHanXLgA,43
UCk-bCr6MyNEQX4naxY99UFQ,43
UCeRzm0bYLFDc-BMd8CHskCQ,43
UCCvZFd6BqL-eruhnO53BH0A,43
UCjvZki-TlHn6tTRdaW7xzwA,43
UCWBKX8-6AudiBZIkmOPGGBg,43
UClRSmjUCoSavwal9wJxzcSQ,43
UCNJt--cFw8wzMQMAY4sDj3A,43
UCB-1TQnBLhXxRg5DYu4Tccw,43
UCF6kmPP3rdnHVyJ5tKAPKjw,43
UC6gqbZjLVNgusPYxPhTFXiw,43
UCO9UWj0IPc_LZCd0ySQwBew,43
UCOflR_n3_3V64f1TL3O6Rdg,43
UC8qlOfbktIombLDF8TW4thg,43
UCNQQlblZCeoOKxjGJlDWMHQ,43
UCZ2Eidp7sEp9Coqwo9WmO2A,43
UCBdNtQA5c4cKGaKIQQJD4mg,43
UCo2gLr4V3fz2sk0VSS9QChg,43
UCbSr-wg9OIkbL_LlfvQTp9Q,43
UCme0jXI8-YmFweIoAUDbkuw,43
UCmIYz0aUZBEcEOendawnO_w,43
UCOhON46U32AuZzd0zgdeLjw,43
UC84YUaISpa5a6UYxnA50SsA,43
UCbHgkYYNHkPMAUDQGNu1ltg,43
UCSekg-rJ-hceU5e7vNHQ2Ag,43
UCIVCFp2fbwuaYNxxwZP1X1w,43
UCCfgrd4JJGxx2HzuSKe6luw,43
UCoAOO7Rm4EKOa2NoLzO-SFg,43
UCO07ShXpyJ8at_vrHicQ5KQ,43
UCN_l_f_hkxlVaKny_wWWHgA,43
UChHuILdpAWwCYy6GbunujGA,42
UCTRDU158S9SBPgkDm6FBc2w,42
UC0Rq2hk62ieaEscKg2y8QcA,42
UCFkmy1__x5GtqR9Ca9MRnAQ,42
UCWLQO53NHA6UqIDsaqsVoJg,42
UCxT0jcbJJOEAk9hAYhJDwIQ,42
UC3pU2aGCLjJirkC7IT3lt7w,42
UCx2mLvn5b5iWlwjDcbQr83g,42
UCTwbMo8peLKXuS2ACxHWXVA,42
UC0VSSoix1EuADzYj-kwy5bQ,42
UCK7rwTUk2E6aJcsde99SfuQ,42
UCTewDmN2ni3G7P8W037t3iw,42
UC66XamjHhX0zMsy4vlL-0UA,42
UCUMuCd7UScLtwG-hMH3zw9A,42
UCEWvk7qhTcuRwIAMtY7bbjw,42
UC34VYqypvOlL_w8Ka02gtKQ,42
UCveA7ClV3cz4XtyoKMVJ2CQ,42
UCbRrUnIUDbuLM5dxtC1V_Dw,42
UCazEvvze6jbOaBuvmam6jbQ,42
UCVo40Spjc2_rPo79OwyHlYQ,42
UCVmL1eAMjt_YVbJ4-aGhUig,42
UC3D3a0RcAqOEy0bBO8Fv1wQ,42
UCbjrzrMyBZ-PDyhW4cIfbjg,42
UCIY_fJJ3ZC3nAzdRsOh7mwQ,42
UCFQY6DBqxa_JL-866SjicOQ,42
UCIgOOqR1-O8IIzuYY8LP31Q,42
UCIgv2U0Of7Ki-T6o-HHR14Q,42
UCriCEUXx2ma9ZLXC-ZL_MHA,42
UCdWhAjJGPRW5xGkYG6BnIyA,42
UCIjadgsff-U2tGFVrr8ovyQ,42
UCW0eaeo-EfpbPQWr7dKgZsw,42
UCUffPX4WGK32fpLpxSr4hsA,42
UCIqhMT7u5VebFmifDd1DNNA,42
UCaPYfLjUfk7CtFviZ4AhdlA,42
UCSOSB9moNs8UHSEGY1QbbgQ,42
UCprmuunOOSInolbcbTSPcDg,42
UCp7NVbI6x12bFbeYjUtXvEA,42
UC-QUwxPSdxiEDB2fjxSgG4Q,42
UCMdWWmYUyNVQFA5pCrbAh7A,42
UC-PYpVlh6exPzcTvVuD_qxg,42
UCz2TGkeGPb8lqQP9Npu94Wg,42
UC9gpZOxlNhCi3wzJsbeTnEA,42
UCN6WoQHyi74IrobOWX7lkew,42
UC9EsIWudDv6KoKD4JHMLsPg,42
UCOpVT2WBtvOTmNgRgNreY3Q,42
UCloyP56ou6qjqVF22nvhC7Q,42
UC9-zVVMnJYnrnE7xnz_opKg,42
UClrplKGoGtWatPsAvSfH8Dg,42
UCZagCc6FGi-YCk9EVFaaYCw,42
UC5WjNgnrOHdylwmEJPv6ehw,42
UC8TS3nulPqv-u4DZgKIG9Rg,42
UCmRMLY3u062-udvL7R9MO_g,42
UC7khjBsM0xZzb36MCoxp7jg,42
UCzLJrU-w9cK3B8MvAhOeaGA,42
UCGnuaTFnuB1q4EIShL6-4Hg,42
UCzVFaaeMmPPSFCXXcURt_sw,42
UCzbMyyDaH6RWjPCk8Ix3oFw,42
UCzde9u4nqfpWmvp4wpb2b-Q,42
UC6UOyLC61USl2dUHLLwHtKg,42
UCXYngXOLLi3fOrwYZEoeoUw,42
UC2hHvoFnrJg-i7Z_0NhXaoA,42
UCMG7xvcRa0RHJoKCBKlEWiA,42
UC1peJjlTXF0JGeCylGq47_Q,42
UCBpVVRa_E8AS8yFGqef-Npw,42
UC0AdO9yUS3UqmljlyrHpMuA,42
UCL4rBtCOtB_7kykWguLBQIQ,42
UCHPJMxT9YcjNDooY7TMveow,42
UC4aNmHWGyNh0TSw18abZASQ,42
UCSe5m2P0uDbeKBUm1LrHZtw,42
UCiGSqDFb5eNniKzBtpJ2TAw,42
UCSbl89iFe5M5DL3wOXVApug,42
UCkNC-Nei-Oj1pxBPgZGdmmg,42
UCI47e1OfQiF7bq3Low2p0cQ,42
UCqqQSBTzuX1CD1cy2uSI_Tw,42
UCXkbTA--x1wTbEvsOsxRzqA,42
UCRGYp9u3mfVBRZY0hJT1MAw,42
UCLdH8IyrMtppV-TpVXJYo-g,42
UCjhn5eOEytZIrBsDQs1wkhg,42
UCY4sfgl6Xwu6AVvHd6V_31g,42
UCLuLt1hizq7Z6thPZ40VpWA,42
UCqBN4_2iQfBvXDr8Yqy2tZw,42
UCMBVsGMfDHiT8BAIxd9Uecw,42
UCvTZ6lfpUtpZK26GqJVUGnA,41
UCYI_HlxjyrwqSv81rlWC9DA,41
UCvExAxS8Z8Mh2YCYHmdIYUw,41
UCHZoeB-xry-9e8HTZN75kyg,41
UCXCl8AH65JFbpYqSkfAty1w,41
UC0ExqaBzwDBGCRc5ggBbzAg,41
UCIBh70tKejD7T2n37o--p1Q,41
UCL-SyvrHgtRNgTGa0JA2frg,41
UCOFr7PQbqoPfKPyiOI5IHdw,41
UC-BRL1qEhyeHmiohupfYlzA,41
UCPh5OdFlRBYLV0dblZonrNw,41
UCQPRbVi3AVPDSumZzuCYGfg,41
UC-bGF5iFO5e4aMRL724Uvzg,41
UCRQ-7IUd4n6WNh6tC_rkwiw,41
UCRczQ3UNSOcjQ1OicNty0aQ,41
UCLNVpEPWK95IR5T4uJGWXvg,41
UCy2F6Axu28HOpngX446k9jw,41
UCxoOME9hcy-_SAJeEmJIKeg,41
UCxVOpzz-K95kDDYucfjYUww,41
UCvm4Pa0chWMBrolNekM79TQ,41
UCTSkvoAf50dxhCt77B1nRUQ,41
UCKPqeQML0Q5EfNlJBPFbBzg,41
UCU0YKEH_EfePlMosgMEeaUg,41
UC0SAkiW7h5vJckhvDF9QvOw,41
UCwihIkzEwC_ZL7pXlvCYwvQ,41
UCJ2iXvdpF9_SfMxnsS-Ek4A,41
UCUo6iveWpVFRavtGH69jECQ,41
UCwH9vongAAoMwGAhY3rBj4A,41
UC0lLumVvywFOUNz87Qu93sg,41
UCVN-7lDewQ26hkcHYDNElOw,41
UC1suNhQ4fJbhmwOCKv3fiJg,41
UCgfthHhOcQofdBWmDQnan7Q,41
UCgvWo2kbhvxGERZiTqRr76g,41
UCbUCJ4QF2kqVRyAwUgFtIjg,41
UCbg5Yr2tIHye1MO49RA51Jw,41
UC3ERXMO-Z4-tsMi9-Kk2jlQ,41
UC9I6fwOnzmEksxo2cUGEZ-Q,41
UCDvdzMttgITXIySxHE-gFiQ,41
UC4xj3iuT6rTKo48661f5Vwg,41
UCd9dcVhd6Q5Zl93w81dktXg,41
UCdZ3HnThrHaDrrdVf40y2Pw,41
UCkhT_-QBcIT49piyml4iStg,41
UCDNWF3l_IDLdUEZdPH_EDmQ,41
UCkgcvVzZ-0zJDCrUrzjzCVQ,41
UCeSzTGW-PtFvGPiSgWT4dKQ,41
UCeX2HvTYFejvwSg5MfpiafQ,41
UCeq34P_srXFFaMLMdB0Qp8w,41
UCCj9uvl8Djn9HUhUEIcNFTA,41
UCk3XcfBvkk6HoHWDd71gfSw,41
UCffSXfrRw1m2AjPSbLpstPQ,41
UCqL7P3kRrvlGBofXKBFi5ow,41
UCgP9_yE_cOdHJK6TO_I1KUw,41
UCCeHh9FNRSnboxnnPXbPQQQ,41
UChQuZ7eVRzV1q-3a42vfXvg,41
UCqnd2-f-za_TkfcPoaZb-tg,41
UCigUfU00R4s7Y_ZhQKa15dw,41
UCiQd0Zy7I2RjL96-wxXIVZQ,41
UClMT8xmmVrYTKTuod_mQoKw,41
UC3OJWtbw65MNEJedAvBpXzQ,41
UCBWPL1AGsZEe2oA7Y0msgTQ,41
UCnrgPehimWA4D0O3ieFuC3w,41
UC_a6GtnZKn_yfvolKMVYuPg,41
UCZazf6bR3VO5eAI-uduACpQ,41
UCFcpVFJOp3jKj-xoFJ37m9A,41
UCFPeQS9q3SOW-y2w4uLKWcQ,41
UC6ZaM3AQO2Ha89phr3vHrIg,41
UC6eRMiITL-8R0ONQBwRFcAQ,41
UCFHVfeUrSqZDP8wfUzAkVqQ,41
UC39UXa15_8NUYrUYjis0ZwA,41
UCoi95eJXZybJh-fcA7sBx6Q,41
UC7T5eORzQCKYMEfCnwtvGbg,41
UCoF3n6CA1I8xeXV9YJx60rQ,41
UCZsYZoaMIaQdwGnTwPCOksg,41
UC6ZjaHF-C8SWxkLI_s_pBiQ,41
UCnjQYvZMn26P_f5o6chRrcw,41
UCqTSilMdoyGoSVm5Ywixb5Q,40
UCjWzCR3dDDGQ0IMEUzG6JtQ,40
UCnudXSeMtesBIxLVoPYf0NQ,40
UCLd2UJWdK30OAP3EmWLaFwg,40
UCiuvybNn2XVIYYI0Y4Mtbsg,40
UC4kLUEos8NvWbz2GBsHFHug,40
UCRUAacfWJPUiFOQfSJemkPA,40
UCO2E-K06udj3AMNzVjwbFGQ,40
UCL9ZTff85_B4nLP_HfwRyRQ,40
UCSLvkyNwZO6hYREbu98pExQ,40
UCqyWoDHGLA-XeRZPbv_kgiw,40
UCSSOSo3vgKMEoIasXomqmtw,40
UCQpzziAsY1ApkwjgIeIMRwQ,40
UClmo8lNOWaryjppXO6ql7Lg,40
UCydnsZdniLiy4_BK8tlBUkw,40
UCBFulWytXYDtijZHQGP6v6g,40
UCp2xGj67xUjr-VGyPLDLHOA,40
UCPEyCWIh1AEhEf8klC8fR6w,40
UCPFmKLAADYwtZt-FXSYNIrA,40
UC50Zyjnbx4vBFgJ64QqgUXg,40
UC9W7G9AcYZH8w8vf1lw3qJQ,40
UCzKzjxhcdPgrorQcGcXBKHw,40
UCPhx8ZPYT3ORQ1X5HfLz2aA,40
UCnBm4hn88du02T23yT9bw1A,40
UC-AcYTsc1-zzAzZikhTOAyw,40
UCQ0GXiiDlWOKjvyk1_xKk2g,40
UCne4Ly28iDDOktu2Rw-Vr4g,40
UCzQleAt5fFlOp34ti4QBeOQ,40
UCA0v0JpuYtwN35pYwXcPiBA,40
UCpr-BHbquo7hAuLwQPP3CRQ,40
UCpu5A97QlsI0VoDc8EDiphw,40
UCpw0DlL6PIs74FF2zk6YUbw,40
UC4tJtlzSbTXlC0Y5gIyahpA,40
UCYks-x2PWmywJyyCHMgUD_g,40
UCi4LAQO7kLJCkp6Qz-wBi9w,40
UCL63bmzPdX7b6M8tBj3JmJQ,40
UCIZH9EjWoKkZMnv3Or1YC_A,40
UCc0jikjyvbfZ3UsQ9BQR_Xg,40
UCVV6JmhNoAlrnsq8b5sCSrQ,40
UCbx8Pc5F3LmtWZO_qknz3Hg,40
UCVc5rlNLoU3JFnvYRWDrvcA,40
UC3CSLvfgS7U1pz4TNe64wlg,40
UCbU23p1WUkI9QYGiRIsQRhQ,40
UCbHEGs7uk97C4idmh2MkDGQ,40
UCFEc8H9wxurSH7_Fre_5RfQ,40
UC1MN-jRUM6FA-BuNSfkLItA,40
UC5wLl-HvTP4i1C-T_IQE7Nw,40
UC_iRVHzC9YioZUuAicDKPmQ,40
UCHgY7oBVRA5Gz3dikHvdY2Q,40
UCWs6Q4bBsBbvPT4CNrocnKw,40
UC2HLCfHzFll6cpaAcgrmOaA,40
UCXSDq2h36yNF_DhMBTTzQMQ,40
UCGELZEqz0Rz7_m-38bHnMSQ,40
UC_K9XW3NPHJDcON4ggYMHfg,40
UCZhsQBsuoqL5hCAPn2k3XpQ,40
UCH5nVih296kilaWKiyeYgIg,40
UCGk6tJWXolk2vMbMLRYoqiw,40
UCuVwibQAdzIRvQPTXmTXKTw,40
UCYMF-DPernIPwGDUDxPJ6SQ,40
UCcntac9Tz9tA2PwsvOYdROg,40
UCcwKqKLnHbOsCSsTzyTv-3Q,40
UC3eWZ9Yx5VCIa5YefykbVqQ,40
UCgXceowdJLZpye5_6i2tpew,40
UCBX_c2C7PpyuICdRH4DmBjw,40
UCrNKNHrrW6JM8velub94IEQ,40
UChbkGB5eqpWe43RIbuEoQBQ,40
UCBtkedvWrjXWeuc2He53Thw,40
UCBwMTdBa2_bcXqMB44d9z9Q,40
UCSyjkI2DYFpksf1QbXuoB0g,40
UCT8ok8S4S-jh9jlbtLCS3Dg,40
UCCS7WIf7H8xoW4ZbZa2Z9uw,40
UCYcK4IQ_zdqh7V0fpCZDC-g,40
UCgpRvKRlwohm4b9PDIIqZ2A,40
UCgFyr8WOd46SjsgONotZCew,40
UCIk1T1ntyv-w8VsW_V7wJqA,40
UCTgvt3XzfK08FMCm4PKlG0A,40
UC4-W-fcSWY5EmE0BGT7oFUA,40
UCfrL_I63gyyfh9Fy_R1taZQ,40
UCCj0zbyYDR-LXiveSqV2bTg,40
UCJ_lCxjSYNStFNHTNwAHuRg,40
UCU4sdnTCGSpoq95HjvZ1Htw,40
UC0TZzSQf1Mn3IU3Y2ths2eQ,40
UCfPohxFRLjO5tdbXg_ft0Bg,40
